"","product","helpful_count","total_comments","url","review_country","reviewed_at","review_text","review_rating","product_company","profile_name","review_title","review"
"4570","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2019-11-07,"Best ever iphone","5 stars","Apple","Ajay chakhaliya","Unknwn",5
"4571","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-10-14,"Great experience","3 stars","Apple","Yogesh Amritkar","It’s nice",3
"4572","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2020-04-22,"Not good battery","3 stars","Apple","Puneet","Battery",3
"4573","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-12-05,"Best smartphone.","5 stars","Apple","Patel A.","Patel",5
"4574","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-11-10,"Excellent camera","4 stars","Apple","Tanmaya S.","Excellent Phone",4
"4575","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-11-03,"Awesome Purchase","5 stars","Apple","Yukta Mathur","Good",5
"4576","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-11-09,"Affordable price","4 stars","Apple","Jyoti sharma","Low budget iphone",4
"4577","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-10-02,"Original product","5 stars","Apple","Vijay Malik","Great",5
"4578","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2020-01-07,"overloaded price","4 stars","Apple","IcVs E-Solutions Pvt. Ltd","Overloaded price",4
"4579","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-09-30,"Awesome product.","5 stars","Apple","Sanjeev Katoch","Value for money",5
"4580","Apple iPhone XR (64GB) - Black",0,0,"url 458","India",2019-11-09,"Loved it","5 stars","Apple","ashvini","Great phone",5
"4581","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2020-03-02,"Nice phn","5 stars","Apple","AJIT B.","Good offer to buy",5
"4582","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2019-11-04,"Awesome,","5 stars","Apple","Amazon Customer","I phone excellent",5
"4583","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2020-02-16,"All good","5 stars","Apple","Himansu sekhar Gouda","Best for values",5
"4584","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2019-10-04,"Good....","4 stars","Apple","Ajay Zezariya","Good",4
"4585","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2019-11-06,"Worth it","5 stars","Apple","Vikyath Poojary","Good",5
"4586","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2020-03-02,"No words","5 stars","Apple","swaroop sarvabhotla","Best .......",5
"4587","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2019-11-22,"Not good","1 star","Apple","Amazon Customer","Bad",1
"4588","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2020-01-25,"Original product","5 stars","Apple","Vikram kumar seth","Nice",5
"4589","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2019-10-10,"In love with this phone","5 stars","Apple","Kimkimi Fanai","I love it",5
"4590","Apple iPhone XR (64GB) - Black",0,0,"url 459","India",2019-08-28,"Awesome","5 stars","Apple","Amazon Customer","Good",5
"4591","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-10-30,"Good phone","4 stars","Apple","Arun pandey","Nice phone",4
"4592","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-10-16,"very nice","5 stars","Apple","shivam madaan","ausm deal",5
"4593","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-05-30,"Best iPhone","5 stars","Apple","Derick","Cheap but worth it",5
"4594","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-08-25,"Nice experience","5 stars","Apple","Neha Singh","Very good",5
"4595","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-06-19,"Unmatched Performance","5 stars","Apple","Sahil","Affordable Luxury",5
"4596","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-12-01,"Good product in best price...","5 stars","Apple","Rahul Srivastava","Good product in best price...",5
"4597","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-11-10,"I like it","4 stars","Apple","Nitish","Xr",4
"4598","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-11-03,"very nice","5 stars","Apple","Amazon Customer","superb",5
"4599","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-11-11,"Very good","5 stars","Apple","tsdeepakm","Awesome phone",5
"4600","Apple iPhone XR (64GB) - Black",0,0,"url 460","India",2019-04-06,"Just for for it","5 stars","Apple","Pavan Dokka","No one can beat iphone - innovative product",5
"4601","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2019-11-06,"BEST FONE","5 stars","Apple","metro mobile","OK",5
"4602","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2019-10-03,"Very good and smooth","5 stars","Apple","Beer","Wow.....",5
"4603","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2019-11-08,"Gethu","5 stars","Apple","Elangovan S","Gethu",5
"4604","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2020-01-23,"Awesome phone..","5 stars","Apple","Dhanalakshmi R","Wow",5
"4605","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2019-11-15,"Excellent phone","5 stars","Apple","Rajendra Bania","Excellent",5
"4606","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2020-03-06,"I just loved it","5 stars","Apple","Ravisahu","Great",5
"4607","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2019-11-11,"Its feel good.","4 stars","Apple","Robin sihag","Superb",4
"4608","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2020-02-27,"Very good phone","4 stars","Apple","prajapati","Best phone",4
"4609","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2019-11-09,"Awesome product","5 stars","Apple","Amazon Customer","Awesome product till date",5
"4610","Apple iPhone XR (64GB) - Black",0,0,"url 461","India",2020-01-11,"Very nice phone","5 stars","Apple","Ahmed","Cool phoneee",5
"4611","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-11-14,"Worth the money","5 stars","Apple","Lokesh raikhere","Worth the money",5
"4612","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2020-03-03,"Awesome product","5 stars","Apple","karthik","Best iPhone at this price",5
"4613","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-11-07,"The best iPhone","5 stars","Apple","Debashis Mohapatra","Flawless XR",5
"4614","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-12-17,"Good production","5 stars","Apple","amit","Apple",5
"4615","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-12-27,"Best phone ever","5 stars","Apple","Dev aggarwal","Nice",5
"4616","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-11-16,"Phone is superb","2 stars","Apple","Sannu","I phone xr",2
"4617","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-12-10,"Best smartphone","5 stars","Apple","SURINDER RATHORE","Best smartphone ever",5
"4618","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-09-29,"Excellent phone","5 stars","Apple","Sachin Srivastava","Best phone",5
"4619","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-11-11,"Very nice phone","5 stars","Apple","SAURABH GOYAL","Very nice phone",5
"4620","Apple iPhone XR (64GB) - Black",0,0,"url 462","India",2019-11-09,"Amazing product","5 stars","Apple","akshay k.","Awesome",5
"4621","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2020-01-16,"Best phone ever","5 stars","Apple","Shubham Kundojwar","Excellent",5
"4622","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2019-11-01,"Excellent phone","4 stars","Apple","Arpit agarwal","iPhone xr",4
"4623","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2020-02-08,"Very good phone","5 stars","Apple","Amazon Customer","Very nice phine",5
"4624","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2020-03-02,"Awesome phone..","5 stars","Apple","Rohan","Phone quality",5
"4625","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2019-11-09,"Best phone ever","5 stars","Apple","Shubham jha","Great phone",5
"4626","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2019-11-29,"Excellent phone","5 stars","Apple","Suraj gupta","Excellent phone pick it with your closed eye",5
"4627","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2020-03-07,"Love this phone","5 stars","Apple","Ray h.","Great phone and satisfied with amazone",5
"4628","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2019-08-25,"Good product...","5 stars","Apple","Amazon Customer","I phone XR",5
"4629","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2020-04-07,"Awesome mobile.","5 stars","Apple","SANTOSH","Awesome",5
"4630","Apple iPhone XR (64GB) - Black",0,0,"url 463","India",2019-11-02,"Ok good","4 stars","Apple","Sreedhar","Good",4
"4631","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2019-05-31,"Overall good experience","5 stars","Apple","PURANSINGH CHAUHAN","Good if fits in budget",5
"4632","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2019-11-11,"Awesome","5 stars","Apple","Amazon Customer","Worth",5
"4633","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2019-11-17,"Awesome","5 stars","Apple","sunil khuntia","Its awesome",5
"4634","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2020-03-10,"Good ..","4 stars","Apple","nethra.j.r","Good",4
"4635","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2020-01-15,"Awesome","5 stars","Apple","Amazon Customer","The best iPhone",5
"4636","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2019-11-02,"Nothing","5 stars","Apple","Arvind","Great Experience",5
"4637","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2019-11-09,"Awesome","5 stars","Apple","Amazon Customer","Awesome",5
"4638","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2020-03-07,"Ok good","1 star","Apple","Bhargav","Noce",1
"4639","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2020-03-09,"Amazing","5 stars","Apple","Sitafal","Wonderful",5
"4640","Apple iPhone XR (64GB) - Black",0,0,"url 464","India",2019-10-27,"Awesome","5 stars","Apple","Amazon Customer","Awesome",5
"4641","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2019-10-03,"Amazing","5 stars","Apple","ranvir kumar","Updating from 7 and is amazing portray mode is very nice after ios 13.1",5
"4642","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2020-01-23,"Awesome","5 stars","Apple","Vishal Bhatt","Awesome",5
"4643","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2019-11-07,"Not bad","3 stars","Apple","Ram gopal","Not bad",3
"4644","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2019-10-18,"Awesome","5 stars","Apple","Amazon Customer","Worth",5
"4645","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2020-01-13,"All nice perform phone","5 stars","Apple","Poornachandra","Super iPhone xr paisa vasool",5
"4646","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2020-02-26,"I LIKED face id","5 stars","Apple","Gunasamu","5",5
"4647","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2019-10-27,"Excellent","5 stars","Apple","Rajneesh","Excellent",5
"4648","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2019-07-14,"Excellent","5 stars","Apple","Sandy","Amazing",5
"4649","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2019-07-28,"Best in battery","5 stars","Apple","Prabhat","2dAys battery",5
"4650","Apple iPhone XR (64GB) - Black",0,0,"url 465","India",2019-11-02,"Good buy","5 stars","Apple","Rajesh","Good buy",5
"4651","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-06-21,"Good","4 stars","Apple","Solipuram Krishna Reddy","I love  apple",4
"4652","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-09-26,"Good product","5 stars","Apple","Shakeel","I phone",5
"4653","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-10-04,"Camera quality","5 stars","Apple","Arshdeep singh","Awesome",5
"4654","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-10-31,"Great product!","5 stars","Apple","Tej","Great product!",5
"4655","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-11-01,"Amazing phone.","5 stars","Apple","aditya","Best phone",5
"4656","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-10-25,"Really awesome","5 stars","Apple","Amandeep","Nice product",5
"4657","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-11-12,"Simply awesome","5 stars","Apple","Amazon Customer","Simply brilliant battery back up",5
"4658","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-12-13,"Perfect phone.","5 stars","Apple","Amazon Customer","Go for it.",5
"4659","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2020-03-11,"Just go for it","5 stars","Apple","Shubham","Nicely",5
"4660","Apple iPhone XR (64GB) - Black",0,0,"url 466","India",2019-11-05,"Simply awesome","5 stars","Apple","Amit Bishnoi","iPhone XR 👍",5
"4661","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-11-12,"Great phone !!","4 stars","Apple","Charul","Loved it",4
"4662","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-11-11,"Product weighg","3 stars","Apple","Anu Cherukalathu","I phone XR review",3
"4663","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-10-04,"Awesome mobile","5 stars","Apple","Neelu","Superb phone",5
"4664","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2020-03-07,"Awesome mobile","5 stars","Apple","sameer armani","Awesome mobile iphone xr",5
"4665","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-12-22,"Amazing mobile","5 stars","Apple","Sachin Dahiya","Excellent",5
"4666","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-12-06,"I love I phone","4 stars","Apple","Shainy","I love I phone",4
"4667","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-10-18,"simply awesome","5 stars","Apple","Shrikant patil","just amazing",5
"4668","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-07-08,"Nice phone in good budget","5 stars","Apple","Swapnil Sharad Jadhav","IPhone XR",5
"4669","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-11-08,"","5 stars","Apple","Anita thakur","Good",5
"4670","Apple iPhone XR (64GB) - Black",0,0,"url 467","India",2019-08-12,"Good battery","5 stars","Apple","Amazon Customer","iPhone XR",5
"4671","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-08-12,"Good product","5 stars","Apple","Ashish","Good Product",5
"4672","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-08-04,"Super phone in 1 word","5 stars","Apple","Venkat","Awesome phone",5
"4673","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-08-18,"","5 stars","Apple","Amazon Customer","Awesome",5
"4674","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-10-07,"Nothing","5 stars","Apple","gaurav","Excellent  product",5
"4675","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-10-06,"Good phone","4 stars","Apple","Amazon Customer","Excellent",4
"4676","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-10-10,"Best Product Ever","5 stars","Apple","Prashnat Biswas","Best",5
"4677","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-09-14,"Excellent product though a bit expensive","5 stars","Apple","Kalidas V","Right product for existing users",5
"4678","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-10-29,"Awesome phone","5 stars","Apple","Umesh Khandelwal","Best product assurance",5
"4679","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-08-15,"Amazing white shade","5 stars","Apple","Abhijeet singh","Iphone_no comparison",5
"4680","Apple iPhone XR (64GB) - Black",0,0,"url 468","India",2019-12-04,"Good product","5 stars","Apple","Drashti","Satisfied",5
"4681","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2019-11-17,"Awesome phone","5 stars","Apple","Sayan Paul","Phone",5
"4682","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2020-03-05,"Just fabulous","5 stars","Apple","AMAR DEEP PANDEY","Little bulky",5
"4683","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2020-02-09,"Charger issue","2 stars","Apple","Charan","Problem",2
"4684","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2019-11-02,"Amazing phone","5 stars","Apple","PM Hruthika","Amazing phone !",5
"4685","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2019-10-29,"Amazing phone","5 stars","Apple","siddharth gupta","Amazing experience",5
"4686","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2020-01-28,"Owsum product","4 stars","Apple","Munesh","Best",4
"4687","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2019-11-06,"Phone is fine","5 stars","Apple","jagtar","Phone came without seal. Accessories seems to be changed",5
"4688","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2019-11-21,"Just loved it","5 stars","Apple","Jeena","Gooooodddd",5
"4689","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2019-11-06,"Awsome mobile","5 stars","Apple","Athrim ghosh","Awsome",5
"4690","Apple iPhone XR (64GB) - Black",0,0,"url 469","India",2019-12-25,"Network issue","1 star","Apple","Imran","Network issue",1
"4691","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2019-12-17,"So impressive","5 stars","Apple","Neel Anjana","So impressive",5
"4692","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2020-01-12,"Awesome phone","5 stars","Apple","Amol G.","Awesome",5
"4693","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2020-01-22,"Amazing phone","5 stars","Apple","Bhavana","Superb",5
"4694","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2019-12-30,"Awesome phone","5 stars","Apple","Sunny agrawal","Awesome phone",5
"4695","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2019-11-12,"Awesome phone","5 stars","Apple","Ravi singh","Awesome phone",5
"4696","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2019-10-14,"Awesome phone","5 stars","Apple","MANEESH","Iphone XR",5
"4697","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2020-01-25,"Good quality.","5 stars","Apple","Jameel ahmed","Y",5
"4698","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2020-01-15,"Good Features","4 stars","Apple","vaibhav bhumbar","Too Good",4
"4699","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2019-11-27,"Not satisfied","1 star","Apple","Hardik","Not satisfied",1
"4700","Apple iPhone XR (64GB) - Black",0,0,"url 470","India",2019-10-04,"Awesome phone","5 stars","Apple","Mukesh Batra","Premium phone for premium people",5
"4701","Apple iPhone XR (64GB) - Black",0,0,"url 471","India",2019-08-05,"No fingerprint reader","4 stars","Apple","Er Gaurav Awasthi","Nice Product",4
